580,商业、饮食、服务专用设备制造,
581,社会公共安全设备及器材制造,公安、消防、安全等社会公共安全设备及器材的制造和加工
582,交通安全、管制及类似专用设备制造,除铁路运输外的道路运输、水上运输及航空运输等有关的管理、安全、控制专用设备的制造；不包括电气照明设备、信号设备的制造
583,水资源专用机械制造,水利工程管理、节水工程及水的生产、供应专用设备的制造
584,其他专用设备制造,上述类别中未列明的其他专用设备的制造，包括同位素设备的制造
585,汽车制造业,
586,汽车整车制造,
587,汽柴油车整车制造,由传统燃料动力装置驱动，具有四个上车轮的非轨道、无架线的车辆，并主要用于载送人员和（或）货物、牵引输送人员和（或）货物的车辆制造
588,新能源车整车制造,采用新型动力系统，完全或主要依靠新型能源驱动的汽车，包括插电式混合动力（含增程式）汽车、纯电动汽车和燃料电池电动汽车等
589,汽车用发动机制造,
590,改装汽车制造,利用外购汽车底盘改装各类汽车的制造
591,低速汽车制造,最高时速限制在规定范围内的农用三轮或四轮等载货汽车的制造
592,电车制造,电作为动力，屏板或可控硅方式控制的城市内交通工具和专用交通工具的制造
593,汽车车身、挂车制造,其设计和技术特性需由汽车牵引，才能正常行驶的一种无动力的道路车辆的制造
594,汽车零部件及配件制造,机动车辆及其车身的各种零配件的制造
595,铁路、船舶、航空航天和其他运输设备制造业,
596,铁路运输设备制造,
597,高铁车组制造,外来电源或蓄电池驱动的，或压燃式发动机及其他方式驱动的，能够牵引高速铁路车辆的动力机车、高铁车组、铁路动车组的制造
598,铁路机车车辆制造,非高铁、动车机组的铁路机车制造，及用于运送旅客和用装运货物的客车、货车及其他铁路专用车辆的制造
599,窄轨机车车辆制造,可用于交通运输的窄轨内燃机车、电力机车和窄轨非机动车的制造
600,高铁设备、配件制造,
601,铁路机车车辆配件制造,铁道或有轨机车及其拖拽车辆的专用零配件的制造
602,铁路专用设备及器材、配件制造,铁路安全或交通控制设备的制造，及其他铁路专用设备及器材、配件的制造
603,其他铁路运输设备制造,
604,城市轨道交通设备制造,
605,船舶及相关装置制造,
606,金属船舶制造,钢质、铝质等各种金属为主要材料，为民用或军事部门建造远洋、近海或内陆河湖的金属船舶的制造
607,非金属船舶制造,各种木材、水泥、玻璃钢等非金属材料，为民用或军事部门建造船舶的活动
608,娱乐船和运动船制造,游艇和用于娱乐或运动的其他船只的制造
609,船用配套设备制造,船用主机、辅机设备的制造
610,船舶改装,按规范要求对船舶船体、设备、系统、结构等改装
611,船舶拆除,
612,海洋工程装备制造,海上工程、海底工程、近海工程的专用设备制造，不含港口工程设备及船舶、潜水、救捞等设备制造
613,航标器材及其他相关装置制造,用于航标的各种器材，及不航行为主的船只的制造，不含海上浮动装置的制造
614,航空、航天器及设备制造,
615,飞机制造,在大气同温层内飞行的用于运货或载客，用于国防，及用于体育运动或其他用途的各种飞机及其零件的制造，包括飞机发动机的制造
618,航天器及运载火箭制造,
619,航天相关设备制造,包括航天试验专用设备设施（宇航模拟设备、航天风洞、电磁、真空专用设备设施、其他航天试验专用设备设施）和总装调试测试设备（航天器总装调试测试设备、运载火箭总装调试测试设备）等专用设备、设施的制造
620,航空相关设备制造,
621,其他航空航天器制造,
622,摩托车制造,
623,摩托车整车制造,不论是否装有边斗的摩托车制造，包括摩托车发动机的制造
624,摩托车零部件及配件制造,
625,自行车和残疾人座车制造,
626,自行车制造,未装马达，主要脚蹬驱动，装有一个或多个轮子的脚踏车辆及其零件的制造
627,残疾人座车制造,
628,助动车制造,出行代步为主要功能，主要蓄电池等作为辅助能源，具有两个、三个、四个车轮，电动或电动助力功能的特种助力车及其零件的制造
629,非公路休闲车及零配件制造,运动休闲娱乐为主要功能，包括运动休闲车（不含跑车、山地车和越野车）、一轮、两轮、四轮休闲车、滑板车、草地车、观光车等制造
630,潜水救捞及其他未列明运输设备制造,
631,潜水装备制造,潜水装置的制造
632,水下救捞装备制造,水下作业、救捞装备的制造
633,其他未列明运输设备制造,手推车辆、牲畜牵引车辆的制造，及上述未列明的交通运输设备的制造
634,电气机械和器材制造业,
635,电机制造,
636,发电机及发电机组制造,发电机及其辅助装置、发电成套设备的制造
637,电动机制造,交流或直流电动机及零件的制造
638,微特电机及组件制造,微型特种电机、减速器及零组件的制造
639,其他电机制造,
640,输配电及控制设备制造,
641,变压器、整流器和电感器制造,变压器、静止式变流器等电力电子设备和互感器的制造
642,电容器及其配套设备制造,电力电容器及其配套装置和电容器零件的制造
643,配电开关控制设备制造,用于电压超过1000V的，诸如一般在配电系统中使用的接通及断开或保护电路的电器，及用于电压不超过1000V的，如在住房、工业设备或家用电器中使用的配电开关控制设备及其零件的制造
644,电力电子元器件制造,用于电能变换和控制（从而实现运动控制）的电子元器件的制造
645,光伏设备及元器件制造,太阳能组件（太阳能电池）、控制设备及其他太阳能设备和元器件制造；不包括太阳能用蓄电池制造
646,其他输配电及控制设备制造,开关设备和控制设备内部的元器件之间，及与外部电路之间的电连接所需用的器件和配件的制造
647,电线、电缆、光缆及电工器材制造,
648,电线、电缆制造,在电力输配、电能传送，声音、文字、图像等信息传播，及照明等各方面所使用的电线电缆的制造
649,光纤制造,将电的信号变成光的信号，进行声音、文字、图像等信息传输的光纤的制造
650,光缆制造,利用置于包覆套中的一根或多根光纤作为传输媒质并可单独或成组使用的光缆的制造
651,绝缘制品制造,电气绝缘子、电机或电气设备用的绝缘零件，及带有绝缘材料的金属制电导管及接头的制造，但不包括玻璃、陶瓷绝缘体和绝缘漆制品的制造
652,其他电工器材制造,
653,电池制造,正极活性材料、负极活性材料，配合电介质，密封式结构制成的，并具有一定公称电压和额定容量的化学电源的制造；包括一次性、不可充电和二次可充电，重复使用的干电池、蓄电池（含太阳能用蓄电池）的制造，及利用氢与氧的合成转换成电能的装置，即燃料电池制造；不包括利用太阳光转换成电能的太阳能电池制造
654,锂离子电池制造,锂离子嵌入化合物为正极材料电池的制造
655,镍氢电池制造,储氢合金为负极材料，氢氧化镍为正极材料，电解液是含氢氧化锂（LiOH）的氢氧化钾（KOH）水溶液的电池的制造
656,铅蓄电池制造,铅及氧化物为正负极材料，电解液为硫酸水溶液的电池制造
657,锌锰电池制造,二氧化锰为正极，锌为负极的原电池的制造
658,其他电池制造,
659,家用电力器具制造,使用交流电源或电池的各种家用电器的制造
660,家用制冷电器具制造,
661,家用空气调节器制造,使用交流电源(制冷量14000W及下)，调节室内温度、湿度、气流速度和空气洁净度的房间空气调节器的制造
662,家用通风电器具制造,由单相交流电动机驱动扇叶旋转，产生强制气流，改善人体与周围空气间的热交换条件的电器制造
663,家用厨房电器具制造,家庭厨房用的电热蒸煮器具、电热烘烤器具、电热水和饮料加热器具、电热煎炒器具、家用电灶、家用食品加工电器具、家用厨房电清洁器具等电器具的制造
664,家用清洁卫生电器具制造,家用洗衣机、吸尘器等电力器具的制造
665,家用美容、保健护理电器具制造,
666,家用电力器具专用配件制造,家用电力器具专用配件的制造，不包括通用零部件制造
667,其他家用电力器具制造,
668,非电力家用器具制造,
669,燃气及类似能源家用器具制造,液化气、天然气、人工煤气、沼气作燃料，马口铁、搪瓷、不锈钢等为材料加工制成的家用器具的生产活动
670,太阳能器具制造,
671,其他非电力家用器具制造,
672,照明器具制造,
673,电光源制造,将电能转变为光的器件的制造，按发光原理可分为白炽灯（对灯丝通电加热到白炽状态，利用热辐射发出可见光的电光源）；气体放电灯（通过气体放电将电能转换为光的一种电光源）；半导体照明等固态光源（通过半导体芯片作为发光材料，将电能转换为光的一种电光源）
674,照明灯具制造,将起支撑、固定和保护作用的零部件与能反射、透过、分配、控制或改变一个或多个电光源发出的光的零部件及所必需的电路辅助装置组合在一起的制造，包括室内外建筑照明、道路照明、生产照明、运输设备照明及特种照明等各种灯具的制造，不包括舞台及场地用灯制造
675,舞台及场地用灯制造,演出舞台、演出场地、运动场地、大型活动场地用灯制造
676,智能照明器具制造,利用计算机、无线通讯数据传输、扩频电力载波通讯技术、计算机智能化信息处理及节能型电器控制等技术组成的分布式无线遥测、遥控、遥讯控制系统，具有灯光亮度的强弱调节、灯光软启动、定时控制、场景设置等功能的照明器具制造
677,灯用电器附件及其他照明器具制造,用于生产各种电光源用电器附件及为各类电光源配套的灯座及其他照明器具的制造
678,其他电气机械及器材制造,
679,电气信号设备装置制造,交通运输工具（如机动车、船舶、铁道车辆等）专用信号装置及各种电气音响或视觉报警、警告、示装置的制造，及其他电气声像信号装置的制造
680,其他未列明电气机械及器材制造,上述未列明的电气机械及器材的制造
681,计算机、通信和其他电子设备制造业,
682,计算机制造,
683,计算机整机制造,将可进行算术或逻辑运算的中央处理器和外围设备集成计算整机的制造，也包括硬件与软件集成计算机系统的制造，还包括来件组装计算机的加工
684,计算机零部件制造,组成电子计算机的内存、板卡、硬盘、电源、机箱、显示器等部件的制造
685,计算机外围设备制造,计算机外围设备及附属设备的制造；包括输入设备、输出设备和外存储设备等制造
686,工业控制计算机及系统制造,是一种采用总线结构，对生产过程及机电设备、工艺装备进行检测与控制的工具总称；工控机具有重要的计算机属性和特征，如具有计算机CPU、硬盘、内存、外设及接口，并有操作系统、控制网络和协议、计算能力、友好的人机界面；工控行业的产品和技术非常特殊，属于中间产品，是为其他各行业提供可靠、嵌入式、智能化的工业计算机制造
687,信息安全设备制造,用于保护网络和计算机中信息和数据安全的专用设备的制造，包括边界安全、通信安全、身份鉴别与访问控制、数据安全、基础平台、内容安全、评估审计与监控、安全应用设备等制造
688,其他计算机制造,计算机应用电子设备（中央处理器为核心，配专业功能模块、外围设备等构成各行业应用领域专用的电子产品及设备，如金融电子、汽车电子、医疗电子、工业控制计算机及装置、信息采集及识别设备、数字化3C产品等），及其他未列明计算机设备的制造
689,通信设备制造,
690,通信系统设备制造,固定或移动通信接入、传输、交换设备等通信系统建设所需设备的制造
691,通信终端设备制造,固定或移动通信终端设备的制造
692,广播电视设备制造,
693,广播电视节目制作及发射设备制造,广播电视节目制作、发射设备及器材的制造
694,广播电视接收设备制造,专业广播电视接收设备的制造，但不包括家用广播电视接收设备的制造
695,广播电视专用配件制造,专业用录像重放及其他配套的广播电视设备的制造，但不包括家用广播电视装置的制造
696,专业音响设备制造,广播电视、影剧院、各种场地等专业用录音、音响设备及其他配套设备的制造
697,应用电视设备及其他广播电视设备制造,应用电视设备、其他广播电视设备和器材的制造
698,雷达及配套设备制造,雷达整机及雷达配套产品的制造
699,非专业视听设备制造,
700,电视机制造,非专业用电视机制造
701,音响设备制造,非专业用智能音响、无线电收音机、收录音机、唱机等音响设备的制造
702,影视录放设备制造,非专业用智能机顶盒、录像机、摄像机、激光视盘机等影视设备整机及零部件的制造，包括教学用影视设备的制造，但不包括广播电视等专业影视设备的制造
703,智能消费设备制造,
704,可穿戴智能设备制造,由用户穿戴和控制，并且自然、持续地运行和交互的个人移动计算设备产品的制造，包括可穿戴运动监测设备制造
705,智能车载设备制造,包含具备汽车联网、自动驾驶、车内及车际通讯、智能交通基础设施通信等功能要素，融合了传感器、雷达、卫星定位、导航、人工智能等技术，使汽车具备智能环境感知能力，自动分析汽车行驶的安全及危险状态目的的车载终端产品及相关配套设备的制造
706,智能无人飞行器制造,按照国家有关安全规定标准，经允许生产并主要用于娱乐、科普等的智能无人飞行器的制造
707,服务消费机器人制造,除工业和特殊作业外的各种机器人，包括用于个人、家庭及商业服务类机器人，如家务机器人、餐饮用机器人、宾馆用机器人、销售用机器人、娱乐机器人、助老助残机器人、医疗机器人、清洁机器人等
708,其他智能消费设备制造,其他未列明的智能消费设备的制造
709,电子器件制造,
710,电子真空器件制造,电子热离子管、冷阴极管或光电阴极管及其他真空电子器件，及电子管零件的制造
711,半导体分立器件制造,
712,集成电路制造,单片集成电路、混合式集成电路的制造
713,显示器件制造,基于电子手段呈现信息供视觉感受的器件及模组的制造，包括薄膜晶体管液晶显示器件（TN/STN-LCD、TFT-LCD）、场发射显示器件（FED）、真空荧光显示器件（VFD）、有机发光二极管显示器件（OLED）、等离子显示器件（PDP）、发光二极管显示器件（LED）、曲面显示器件及柔性显示器件等
714,半导体照明器件制造,用于半导体照明的发光二极管（LED）、有机发光二极管（OLED）器件等制造
715,光电子器件制造,利用半导体光—电子（或电—光子）转换效应制成的各种功能器件制造
716,其他电子器件制造,其他未列明的电子器件的制造
717,电子元件及电子专用材料制造,
718,电阻电容电感元件制造,电容器（包括超级电容器）、电阻器、电位器、电感器件、电子变压器件的制造
719,电子电路制造,在绝缘基材上采用印制工艺形成电气电子连接电路，及附有无源与有源元件的制造，包括印刷电路板及附有元器件构成电子电路功能组合件
720,敏感元件及传感器制造,按一定规律，将感受到的信息转换成为电信号或其他所需形式的信息输出的敏感元件及传感器的制造
721,电声器件及零件制造,扬声器、送受话器、耳机、音箱及零件等制造
722,电子专用材料制造,用于电子元器件、组件及系统制备的专用电子功能材料、互联与封装材料、工艺及辅助材料的制造，包括半导体材料、光电子材料、磁性材料、锂电池材料、电子陶瓷材料、覆铜板及铜箔材料、电子化工材料等
723,其他电子元件制造,未列明的电子元件及组件的制造
724,其他电子设备制造,电子（气）物理设备及其他未列明的电子设备的制造
725,仪器仪表制造业,
726,通用仪器仪表制造,
727,工业自动控制系统装置制造,用于连续或断续生产制造过程中，测量和控制生产制造过程的温度、压力、流量、物位等变量或者物体位置、倾斜、旋转等参数的工业用计算机控制系统、检测仪表、执行机构和装置的制造
728,电工仪器仪表制造,用于电压、电流、电阻、功率等电磁量的测量、计量、采集、监测、分析、处理、检验与控制用仪器仪表及系统装置的制造
729,绘图、计算及测量仪器制造,供设计、制图、绘图、计算、测量，及学习或办公、教学等使用的测量和绘图用具、器具及量仪的制造
730,实验分析仪器制造,利用物质的物理、化学、电学等性能对物质进行定性、定量分析和结构分析，及湿度、黏度、质量、比重等性能测定所使用的仪器的制造；用于对各种物体在温度、湿度、光照、辐射等环境变化后适应能力的实验装置的制造；各种物体物化特性参数测量的仪器、实验装置及相关器具的制造
731,试验机制造,测试、评定和研究材料、零部件及其制成品的物理性能、机械（力学）性能、工艺性能、安全性能、舒适性能的实验仪器和设备的制造
732,供应用仪器仪表制造,电、气、水、油和热等类似气体或液体的供应过程中使用的计量仪表、自动调节或控制仪器及装置的制造
733,其他通用仪器制造,其他未列明的通用仪器仪表和仪表元器件的制造
734,专用仪器仪表制造,
735,环境监测专用仪器仪表制造,对环境中的污染物、噪声、放射性物质、电磁波等进行监测和监控的专用仪器仪表及系统装置的制造
736,运输设备及生产用计数仪表制造,汽车、船舶及工业生产用转数计、生产计数器、里程记录器及类似仪表的制造
737,导航、测绘、气象及海洋专用仪器制造,用于气象、海洋、水文、天文、航海、航空等方面的导航、测绘、制导、测量仪器和仪表及类似装置的制造
738,农林牧渔专用仪器仪表制造,农、林、牧、渔生产专用仪器、仪表及类似装置的制造
739,地质勘探和地震专用仪器制造,地质勘探、钻采、地震等地球物理专用仪器、仪表及类似装置的制造
740,教学专用仪器制造,专供教学示范或展览，而无其他用途的专用仪器的制造
741,核子及核辐射测量仪器制造,专门用于核离子射线的测量或检验的仪器、装置，核辐射探测器等核专业用仪器仪表的制造
742,电子测量仪器制造,用电子技术实现对被测对象（电子产品）的电参数定量检测装置的制造
743,其他专用仪器制造,用于纺织、电站热工仪表等其他未列明的专用仪器的制造
744,钟表与计时仪器制造,各种钟、表、钟表机芯、时间记录装置、计时器的制造，还包括装有钟表机芯或同步马达，用测量、记录或示时间间隔的装置、定时开关、卫星导航时间频率原子钟，及钟表零配件的制造
745,制造业,
746,强度,
747,屈服强度,
748,抗拉强度,
749,塑性,
750,硬度,
751,韧性,
752,布氏硬度,
753,洛氏硬度,
754,维氏硬度,
755,碳素钢,
756,合金钢,
757,灰铸钢,
758,普通低合金,
759,易切钢,
760,渗碳钢,
761,调制钢,
762,弹簧钢,
763,滚动轴承钢,
764,球墨铸钢,
765,可锻铸钢,
766,铜合金,
767,铝合金,
768,合金工具钢,
769,刀具钢,
770,模具钢,
771,量具钢,
772,特殊钢,
773,不锈钢,
774,耐热钢,
775,耐磨钢,
776,粉末冶金,
777,硬质合金,
778,热处理工艺,
779,热处理,
780,退火,
781,完全退火,
782,球化退火,
783,去应力退火,
784,正火,
785,淬火,
786,回火,
787,表面淬火,
788,渗碳钢,
789,渗氮,
790,碳氮共渗,
791,机床,
792,卧式车床,
793,单轴立式车床,
794,台式车床,
795,立式车床,
796,摇臂车床,
797,单臂刨床,
798,摇床,
799,龙门刨床,
800,卧式升降台铣床,
801,升降台铣床,
802,龙门铣床,
803,滚齿机,
804,外圆磨床,
805,内圆磨床,
806,平面磨床,
807,拉床,
808,插齿机,
809,数控机床,
810,数控车床,
811,加工中心,
812,轴联动加工机床,
813,复合加工机床,
814,刀具,
815,车刀,
816,硬质合金焊接式车刀,
817,机夹式车刀,
818,成形车刀,
819,孔加工工具,
820,钻削钻头,
821,深孔钻,
822,扩孔钻,
823,孔加工符合工具,
824,拉刀,
825,圆孔,
826,花键,
827,键槽,
828,推刀,
829,螺纹工具,
830,丝锥,
831,螺纹滚压工具,
832,齿轮道具,
833,插齿刀,
834,剃齿刀,
835,齿轮滚刀,
836,涡轮滚刀,
837,锥齿滚刀,
838,自动线刀具,
839,测量器具,
840,游标卡尺,
841,千分尺,
842,百分表,
843,万能角度尺,
844,塞尺,
845,刀口型直尺,
846,三角座标测量仪,
847,工件夹具,
848,液压传动,
849,液压泵,
850,液压马达,
851,液压缸,
852,控制阀,
853,方向控制阀,
854,压力控制阀,
855,流量控制阀,
856,辅助装置,
857,滤油器,
858,邮箱,
859,蓄能器,
860,压力开关表,
861,管道及管接头,
862,机械零件,
863,盘类,
864,轴类,
865,箱体类,
866,焊接类,
867,冲压类,
868,铸造类,
869,螺纹类,
870,凸轮,
871,滚子,
872,棘轮,
873,带轮,
874,平带,
875,圆形带,
876,同步带,
877,链条,
878,齿轮,
879,蜗杆,
880,齿轮箱,
881,减速器,
882,传动轴,
883,平键,
884,半圆键,
885,花键,
886,轴承、齿轮和传动部件制造,
887,滚动轴承,
888,滑动轴承,
889,联轴器,
890,刚性联轴器,
891,扰性联轴器,
892,弹性联轴器,
893,离合器,
894,超越离合器,
895,摩擦离合器,
896,电火花加工,
897,电火花线切割加工,
898,激光加工,
899,超声清洗,
900,失蜡铸造,
901,低压铸造,
902,压力铸造,
903,金属铸造,
904,离心铸造,
905,冲压设备,
906,剪床,
907,冲床,
908,冲压工序,
909,冲裁,
910,弯曲,
911,拉伸,
912,焊接成型,
913,熔焊,
914,压焊,
915,钎焊,
916,气焊,
917,气割,
918,氩弧焊,
919,二氧化碳气体保护焊,
920,埋弧焊,
921,电渣焊,
922,电阻焊,
923,摩擦焊,
924,钢铁零件表面预处理,
925,磨光,
926,抛光,
927,滚光,
928,除油,
929,磷化,
930,塑料表面与处理,
931,退火,
932,脱脂,
933,除尘,
934,除静电,
935,电镀,
936,工艺,
937,使各种原材料、半成品成为产品的方法和过程,
938,机械制造工艺,
939,各种机械的制造方法和制造过程的总称,
940,典型工艺,
941,根据零件的结构和工艺特征进行分类、分组，对同组零件制订的统一加工方法和过程,
942,产品结构工艺性,
943,所设计的产品在能满足使用要求的前提下，制造、维修的可行性和经济性,
944,零件结构工艺性,
945,所设计的产品在能满足使用要求的前提下，制造的可行性和经济性,
946,工艺性分析,
947,在产品技术设计阶段，工艺人员对产品和零件结构工艺性进行全面审查并提出意见或建议,
948,的过程,
949,工艺性审查,
950,在产品工作图设计阶段，工艺人员对产品和零件结构工艺性进行全面审查并提出意见或建,
951,议的过程,
952,可加工性,
953,在一定生产条件下，材料加工的难易程度,
954,生产过程,
955,将原材料转变为成品的全过程,
956,工艺过程,
957,改变生产对象的形状、尺寸、相对位置和性质等，使其成为成品或半成品的过程,
958,工艺文件,
959,指导工人操作和用于生产、工艺管理等和各种技术文件,
960,工艺方案,
961,根据产品设计要求、生产类型和企业的生产能力，提出工艺技术准备工作具体任务和措施的指导性文件,
962,工艺路线,
963,产品或零部件在生产过程中，由毛坯准备到成品包装入库，经过企业各有关部门或工序的,
964,先后顺序,
965,工艺规程,
966,规定产品或零部件制造工艺过程和操作方法等的工艺文件,
967,工艺设计,
968,编制各种工艺文件和设计工艺装备等的过程,
969,工艺要素,
970,与工艺过程有关的主要因素,
971,工艺规范,
972,对工艺过程中有关技术要求所做的一系列统一规定,
973,工艺参数,
974,为了达到预期的技术指标，工艺过程中所需选用或控制的有关量,
975,工艺准备,
976,产品投产前所进行的一系列工艺工作的总称其主要内容包括：对产品图样进行工艺性分析和审查；拟定工艺方案；编制各种工艺文件；设计、制造和调整工艺装备；设计合理的生产组织形式等,
977,工艺试验,
978,为考查工艺方法、工艺参数的可行性或材料 的可加工性等而进行的试验,
979,工艺验证,
980,通过试生产，检验工艺设计的合理性,
981,工艺管理,
982,科学计划、组织和控制各项工艺工作的全过程,
983,工艺设备（工装）,
984,产品制造过程中所用的各种工具的总称包括刀具、夹具、模具、量具、检具、辅具、钳工工具和工位器具等,
985,工艺纪律,
986,在生产过程中，有关人员应遵守的工艺秩序,
987,成组技术,
988,将企业的多种产品、部件和零件，按一定的相似性准则，分类编组，并这些组为基础，组织生产各个环节，从而实现多品种中小批量生产的产品设计、制造和管理的合理化,
989,自动化生产,
990,机械的动作代替人工操作，自动地完成各种作业的生产过程,
991,数控加工,
992,根据被加工零件图样和工艺要求，编制成数码表示的程序，输入到机床的数控装置或控制计算机中，控制工件和工具的相对运动，使之加工出合格零件的方法,
993,工艺过程优化,
994,根据一个（或几个）判据，对工艺过程及有关参数进行最佳方案的选择,
995,生产纲领,
996,企业在计划期内应当生产的产品产量和进度计划,
997,生产类型,
998,企业（或车间、班组、工作地）生产专业化程度的分类一般分为大量生产，成批生产和单件生产三种类型,
999,生产批量,
1000,一次投入或产出的同一产品（或零件）的数量,
1001,生产周期,
1002,生产某一产品（或零件）时，从原材料投入到出产品一个循环所经过的日历时间,
1003,生产节拍,
1004,流水生产中，相继完成两件制品之间的时间间隔,
1005,原材料,
1006,投入生产过程创造新产品的物质,
1007,主要材料,
1008,构成产品实体的材料,
1009,辅助材料,
1010,在生产中起辅助作用而不构成产品实体的材料,
1011,毛坯,
1012,根据零件（或产品）所要求的形状、工艺尺寸等而制成的供进一步加工用的生产对象,
1013,铸件,
1014,将熔融金属浇入铸型，凝固后所得到的金属工件或毛坯,
1015,锻件,
1016,金属材料经过锻造变形而得到的工件或毛坯,
1017,焊接件,
1018,用焊接的方法而得到的接合件,
1019,冲压件,
1020,用冲压的方法制成的工件或毛坯,
1021,工件,
1022,加工过程中的生产对象,
1023,工艺关键件,
1024,技术要求高、工艺难度大的零、部件,
1025,外协件,
1026,由本企业提供设计图样资料，委托其他企业完成部分或全部制造工序的零、部件,
1027,试件,
1028,为试验材料的机械、物理、化学性能、金相组织或可加工性等而专门制作的样件,
1029,工艺用件,
1030,为工艺需要而特制的辅助件,
1031,在制品,
1032,在一个企业的生产过程中，正在进行加工、装配或待进一步加工、装配或待检查继续加工,
1033,或装配的制品,
1034,半成品,
1035,在一个企业的生产过程中，已完成一个或几个生产阶段，经检验合格入库尚待继续加工或,
1036,装配的制品,
1037,成品,
1038,在一个企业内完成全部生产过程，可供销售的制品,
1039,合格品,
1040,通过检验，质量特性符合标准要求的制品,
1041,不合格品,
1042,通过检验，质量特性不符合标准要求的制品,
1043,废品,
1044,不能修复又不能降级使用的不合格品,
1045,铸造,
1046,将熔融金属浇注、压射或吸入铸型型腔中，待其凝固后而得到一定形状和性能的铸件的方法,
1047,锻造,
1048,在加压设备及工（模）具的作用下，使金属坯料或铸锭产生局部或全部的塑性变形，获得一定几何形状、尺寸和质量的锻件的加工方法,
1049,焊接,
1050,将焊接处金属（或 /和焊丝）熔化，把两个（或两个上）工件变为一体的操作方法,
1051,热处理,
1052,将固态金属或合金在一定介质中加热、保温和冷却，改变其整体或表面组织，从而获得所需要性能的加工方法,
1053,表面处理,
1054,改善工件表面层的机械、物理或化学性能的加工方法,
1055,表面涂覆,
1056,用规定的异已材料，在工件表面上形成涂层的方法,
1057,机械加工,
1058,利用机械力对各种工件进行加工的方法,
1059,压力加工,
1060,使毛坯材料产生塑性变形或分离而无切削的加工方法,
1061,切削加工,
1062,利用切削工具从工件上切除多余材料的加工方法,
1063,车削,
1064,工件旋转作主运动，车刀作进给运动的切削加工方法,
1065,铣削,
1066,铣刀作旋转主运动，工件或铣刀作进给运动的切削加工方法,
1067,钻削,
1068,用钻头或扩孔钻在工件上加工孔的方法,
1069,铰削,
1070,用铰刀从工件孔壁上切除微量金属层，提高其尺寸精度和表面粗糙度的方法,
1071,锪削,
1072,用锪钻或锪刀刮平孔的端面或切出沉孔的方法,
1073,磨削,
1074,用磨具较高的线速度对工件表面进行加工的方法,
1075,冷作,
1076,在基本不改变材料断面特征的情况下，将金属板材、型材等加工成各种制品的方法,
1077,冲压,
1078,使板料经分离或成形而得到制件的加工方法,
1079,铆接,
1080,借助铆钉形成的不可拆连接,
1081,粘接,
1082,借助粘接剂形成的连接,
1083,钳加工,
1084,一般在钳台上手工工具为主，对工件进行的各种加工方法,
1085,装配,
1086,按规定的技术要求，将零件或部件进行配合和连接，使之成为半成品或成品的工艺过程,
1087,包装,
1088,对产品采取一定的包装措施，通过储存、运输等流通过程使产品完好无损地运到用户手中,
1089,工序,
1090,一个或一组工人，在一个工作地对同一个或同时对几个工件所连续完成的那一部分工艺过程,
1091,安装,
1092,工件（或装配单元）经一次装夹后所完成的那一部分工序,
1093,工步,
1094,在加工表面（或装配时的连接表面）和加工（或装配）工具不变的情况下，所连续完成的那一部分工作,
1095,辅助工作,
1096,由人和（或）设备连续完成的那一部分工序，该部分工序不改变工件的形状、尺寸和表面粗糙度，但它是完成工步所必须的如更换刀具等,
1097,工作行程,
1098,刀具非加工进给速度相对工件所完成一次进给运动的工步部分,
1099,空行程,
1100,刀具加工进给速度相对工件所完成一次进给运动的工步部分,
1101,工位,
1102,为了完成一定的工序部分，一次装夹工件后，工件（或装配单元）与夹具或设备的可动部分一起相对刀具或设备的固定部分所占据的每一个位置,
1103,基准,
1104,用来确定生产对象上几何要素间的几何关系所依据的那些点、线、面,
1105,设计基准,
1106,设计图样上所采用的基准,
1107,工艺基准,
1108,在工艺过程中所采用的基准,
1109,定位基准,
1110,在加工中用作定位的基准,
1111,测量基准,
1112,测量时所采用的基准,
1113,装配基准,
1114,装配时用来确定零件或部件在产品中的相对位置所采用的基准,
1115,辅助基准,
1116,为满足工艺需要，在工件上专门设计的定位面,
1117,工艺孔,
1118,为满足工艺（加工、测量、装配）的需要而在工件上增设的孔,
1119,艺凸台,
1120,为满足工艺的需要而在工件上增设的凸台,
1121,工艺尺寸,
1122,根据加工的需要，在工艺附图或工艺规程中所给出的尺寸,
1123,尺寸链,
1124,互相联系且按一定顺序排列的封闭尺寸组合,
1125,工艺尺寸链,
1126,在加工过程中的各有关工艺尺寸所组成的尺寸链,
1127,加工总余量（毛坯余量）,
1128,毛坯尺寸与零件图的设计尺寸之差,
1129,工序余量,
1130,相邻两工序的工序尺寸之差,
1131,工艺留量,
1132,为工艺需要而增加的工件（或毛坯）的长度,
1133,产量定额,
1134,在一定生产条件下，规定每个工人在单位时间内应完成的合格品数量,
1135,时间定额,
1136,在一定生产条件下，规定生产一件产品或完成一道工序所需消耗的时间,
1137,作业时间,
1138,直接用于制造产品或零、部件所消耗的时间可分为基本时间和辅助时间两部分,
1139,基本时间,
1140,直接改变生产对象的尺寸、形状、相对位置、表面状态或材料性质等工艺过程所消耗的时间,
1141,辅助时间,
1142,为实现工艺过程所必须进行的各种辅助动作所消耗的时间,
1143,布置工作地时间,
1144,为使加工正常进行，工人照管工作地（如更换刀具、润滑机床、清理切屑、收拾工具等）所消耗的时间,
1145,休息与生理需要时间,
1146,工人在工作班内为恢复体力和满足生理上的需要所消耗的时间,
1147,准备与终结时间,
1148,工人为了生产一批产品或零、部件，进行准备和结束工作所消耗的时间,
1149,材料消耗工艺定额,
